record	partRole	gestureID	stage	gStartTime	gEndTime	gDuration	lenType	handedness	gFunction	isBeat	isPragmatic	isDepictive	isPointing	eduID	eStartTime	eEndTime	eDuration	maxIntersection	P	R	HM	sDifference	sCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	R	R-mGe314	Retelling	1210080	1211120	1040	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE335	1209717	1211117	1400	1037	0,9971	0,7407	0,850000001	363	D	D	D	S	D	S	D	S
4	R	R-mGe315	Retelling	1212850	1213880	1030	medium	Bh-id	Depictive	0	0	1	0	R-vE338	1213100	1214497	1397	780	0,7573	0,5583	0,642768851	-250	A	A	A	A	A	A	A	A
4	R	R-mGe316	Retelling	1213880	1214110	230	short	Lt	Depictive	0	0	1	0	R-vE338	1213100	1214497	1397	230	1	0,1646	0,282728949	780	D	A	D	A	D	A	D	A
4	R	R-mGe317	Retelling	1214110	1214910	800	medium	Bh-id	Depictive	0	0	1	0	R-vE338	1213100	1214497	1397	387	0,4838	0,277	0,352298589	1010	D	D	D	D	D	D	D	D
4	R	R-mGe318	Retelling	1214910	1215540	630	medium	Bh-id	Depictive	0	0	1	0	R-vE339	1214765	1215708	943	630	1	0,6681	0,801017165	145	D	A	D	A	D	A	S	S
4	R	R-mGe319	Retelling	1215540	1216890	1350	long	Lt	Other, Pragmatic	0	1	0	0	R-vE340	1215708	1216687	979	979	0,7252	1	0,840704165	-168	A	D	A	D	A	D	S	D
4	R	R-mGe320	Retelling	1216890	1217320	430	short	Lt	Other, Pragmatic	0	1	0	0	R-vE341	1216687	1217607	920	430	1	0,4674	0,637037037	203	D	A	D	A	D	A	D	A
4	R	R-mGe321	Retelling	1217320	1218210	890	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE341	1216687	1217607	920	287	0,3225	0,312	0,317127072	633	D	D	D	D	D	D	D	D
4	R	R-mGe322	Retelling	1218210	1218670	460	short	Lt	Other, Pragmatic	0	1	0	0	R-vE343	1218347	1219227	880	323	0,7022	0,367	0,482089552	-137	A	A	A	A	A	A	S	A
4	R	R-mGe323	Retelling	1218670	1219370	700	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE343	1218347	1219227	880	557	0,7957	0,633	0,705063292	323	D	D	D	D	D	D	D	S
4	R	R-mGe324	Retelling	1220830	1222010	1180	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE344	1222567	1222819	252	-557	-0,472	-2,2103	-0,777932961	-1737	A	A	A	A	A	A	A	A
4	R	R-mGe325	Retelling	1222850	1223890	1040	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE345	1222819	1223937	1118	1040	1	0,9302	0,963855422	31	D	A	S	S	S	S	S	S
4	R	R-mGe326	Retelling	1223890	1225050	1160	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE346	1223937	1224555	618	618	0,5328	1	0,695163105	-47	A	D	S	D	S	D	S	D
4	R	R-mGe327	Retelling	1225050	1225480	430	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE347	1224555	1225787	1232	430	1	0,349	0,517448857	495	D	A	D	A	D	A	D	A
4	R	R-mGe328	Retelling	1225480	1226110	630	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE348	1225787	1226404	617	323	0,5127	0,5235	0,518043304	-307	A	A	A	A	A	A	A	A
4	R	R-mGe329	Retelling	1228550	1230260	1710	long	Rt	Depictive	0	0	1	0	R-vE351	1229303	1232004	2701	957	0,5596	0,3543	0,433915212	-753	A	A	A	A	A	A	A	A
4	R	R-mGe330	Retelling	1231010	1232000	990	medium	Rt	Depictive	0	0	1	0	R-vE351	1229303	1232004	2701	990	1	0,3665	0,536439989	1707	D	A	D	S	D	S	D	S
4	R	R-mGe331	Retelling	1235160	1236850	1690	long	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE355	1236227	1238159	1932	623	0,3686	0,3225	0,344008835	-1067	A	A	A	A	A	A	A	A
4	R	R-mGe332	Retelling	1236850	1238270	1420	long	Rt	Depictive	0	0	1	0	R-vE355	1236227	1238159	1932	1309	0,9218	0,6775	0,781026254	623	D	D	D	D	D	D	D	S
4	R	R-mGe333	Retelling	1238270	1238660	390	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE357	1238407	1240157	1750	253	0,6487	0,1446	0,236448598	-137	A	A	A	A	A	A	S	A
4	R	R-mGe334	Retelling	1238660	1239740	1080	medium	Rt	Depictive	0	0	1	0	R-vE357	1238407	1240157	1750	1080	1	0,6171	0,763250883	253	D	A	D	A	D	A	D	A
4	R	R-mGe335	Retelling	1239740	1240830	1090	medium	Rt	Depictive	0	0	1	0	R-vE357	1238407	1240157	1750	417	0,3826	0,2383	0,293661972	1333	D	D	D	D	D	D	D	D
4	R	R-mGe336	Retelling	1241340	1242080	740	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE358	1240505	1241277	772	-63	-0,0851	-0,0816	-0,083333334	835	D	D	D	D	D	D	D	D
4	R	R-mGe337	Retelling	1242970	1243290	320	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE360	1243027	1244627	1600	263	0,8219	0,1644	0,273958333	-57	A	A	A	A	S	A	S	A
4	R	R-mGe338	Retelling	1243290	1243820	530	short	Bh-sym	Depictive	0	0	1	0	R-vE360	1243027	1244627	1600	530	1	0,3313	0,497652582	263	D	A	D	A	D	A	D	A
4	R	R-mGe339	Retelling	1243820	1244530	710	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE360	1243027	1244627	1600	710	1	0,4438	0,614718615	793	D	A	D	A	D	S	D	S
4	R	R-mGe340	Retelling	1244970	1245550	580	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE361	1244947	1245897	950	580	1	0,6105	0,758169935	23	D	A	S	A	S	A	S	A
4	R	R-mGe341	Retelling	1245550	1246040	490	short	Rt	Other, Pragmatic	0	1	0	0	R-vE361	1244947	1245897	950	347	0,7082	0,3653	0,481944445	603	D	D	D	D	D	D	D	S
4	R	R-mGe342	Retelling	1246040	1246540	500	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE362	1245897	1246558	661	500	1	0,7564	0,861326443	143	D	A	D	S	D	S	S	S
4	R	R-mGe343	Retelling	1246540	1246880	340	short	Lt	Depictive, Pragmatic	0	1	1	0	R-vE363	1246558	1247864	1306	322	0,9471	0,2466	0,391251519	-18	A	A	S	A	S	A	S	A
4	R	R-mGe344	Retelling	1246880	1247330	450	short	Lt	Other, Pragmatic	0	1	0	0	R-vE363	1246558	1247864	1306	450	1	0,3446	0,512528474	322	D	A	D	A	D	A	D	A
4	R	R-mGe345	Retelling	1247330	1248060	730	medium	Lt	Pointing	0	0	0	1	R-vE363	1246558	1247864	1306	534	0,7315	0,4089	0,524557957	772	D	D	D	D	D	D	D	S
4	R	R-mGe346	Retelling	1248060	1248500	440	short	Lt	Other, Pragmatic	0	1	0	0	R-vE364	1247864	1249464	1600	440	1	0,275	0,431372549	196	D	A	D	A	D	A	S	A
4	R	R-mGe347	Retelling	1248500	1250040	1540	long	Bh-sym	Depictive	0	0	1	0	R-vE364	1247864	1249464	1600	964	0,626	0,6025	0,614012739	636	D	D	D	D	D	D	D	D
4	R	R-mGe348	Retelling	1250880	1251570	690	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE365	1250138	1250837	699	-43	-0,0623	-0,0615	-0,061915047	742	D	D	D	D	D	D	D	D
4	R	R-mGe349	Retelling	1252520	1253420	900	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE366	1252971	1255647	2676	449	0,4989	0,1678	0,251118569	-451	A	A	A	A	A	A	A	A
4	R	R-mGe350	Retelling	1253420	1253850	430	short	Lt	Other, Pragmatic	0	1	0	0	R-vE366	1252971	1255647	2676	430	1	0,1607	0,276883451	449	D	A	D	A	D	A	D	A
4	R	R-mGe351	Retelling	1253850	1254510	660	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE366	1252971	1255647	2676	660	1	0,2466	0,395683453	879	D	A	D	A	D	A	D	A
4	R	R-mGe352	Retelling	1254510	1255980	1470	long	Rt	Other, Pragmatic	0	1	0	0	R-vE366	1252971	1255647	2676	1137	0,7735	0,4249	0,548480463	1539	D	D	D	D	D	D	D	D
4	R	R-mGe353	Retelling	1255980	1257480	1500	long	Bh-dif	Other, Pragmatic	0	1	0	0	R-vE367	1255987	1256966	979	979	0,6527	1	0,789834611	-7	A	D	S	D	S	D	S	D
4	R	R-mGe354	Retelling	1257480	1257990	510	short	Lt	Other, Pragmatic	0	1	0	0	R-vE369	1257683	1258667	984	307	0,602	0,312	0,410977243	-203	A	A	A	A	A	A	A	A
4	R	R-mGe355	Retelling	1257990	1258510	520	short	Bh-dif	Depictive	0	0	1	0	R-vE369	1257683	1258667	984	520	1	0,5285	0,691489362	307	D	A	D	A	D	A	D	S
4	R	R-mGe356	Retelling	1258510	1258830	320	short	Bh-dif	Depictive	0	0	1	0	R-vE370	1258667	1260025	1358	163	0,5094	0,12	0,194278903	-157	A	A	A	A	A	A	S	A
4	R	R-mGe357	Retelling	1258830	1259840	1010	medium	Lt	Depictive	0	0	1	0	R-vE370	1258667	1260025	1358	1010	1	0,7437	0,853040541	163	D	A	D	A	D	A	S	S
4	R	R-mGe358	Retelling	1259990	1260380	390	short	Rt	Other, Pragmatic	0	1	0	0	R-vE370	1258667	1260025	1358	35	0,0897	0,0258	0,040045767	1323	D	D	D	D	D	D	D	D
4	R	R-mGe359	Retelling	1261660	1263670	2010	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE373	1261915	1263547	1632	1632	0,8119	1	0,896210873	-255	A	D	A	D	A	D	A	S
4	R	R-mGe360	Retelling	1264990	1265380	390	short	Rt	Depictive	0	0	1	0	R-vE374	1263547	1265407	1860	390	1	0,2097	0,346666667	1443	D	A	D	S	D	S	D	S
4	R	R-mGe361	Retelling	1265380	1265750	370	short	Rt	Depictive	0	0	1	0	R-vE375	1265407	1266831	1424	343	0,927	0,2409	0,38238573	-27	A	A	S	A	S	A	S	A
4	R	R-mGe362	Retelling	1265750	1266690	940	medium	Rt	Depictive	0	0	1	0	R-vE375	1265407	1266831	1424	940	1	0,6601	0,795262268	343	D	A	D	A	D	A	D	S
4	R	R-mGe363	Retelling	1266690	1267400	710	medium	Rt	Depictive, Pragmatic	0	1	1	0	R-vE376	1266893	1268065	1172	507	0,7141	0,4326	0,538788523	-203	A	A	A	A	A	A	A	A
4	R	R-mGe364	Retelling	1267400	1267670	270	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE376	1266893	1268065	1172	270	1	0,2304	0,374479889	507	D	A	D	A	D	A	D	A
4	R	R-mGe365	Retelling	1267670	1268030	360	short	Rt	Beat	1	0	0	0	R-vE376	1266893	1268065	1172	360	1	0,3072	0,469973891	777	D	A	D	S	D	S	D	S
4	R	R-mGe366	Retelling	1268030	1269040	1010	medium	Rt	Depictive	0	0	1	0	R-vE377	1268450	1269376	926	590	0,5842	0,6371	0,609504132	-420	A	A	A	A	A	A	A	A
4	R	R-mGe367	Retelling	1269040	1269350	310	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	R-vE377	1268450	1269376	926	310	1	0,3348	0,501618123	590	D	A	D	S	D	S	D	S
4	R	R-mGe368	Retelling	1269350	1271130	1780	long	Bh-sym	Depictive	0	0	1	0	R-vE378	1269376	1270619	1243	1243	0,6983	1	0,822361892	-26	A	D	S	D	S	D	S	D
4	R	R-mGe369	Retelling	1271480	1272070	590	short	Lt	Other, Pragmatic	0	1	0	0	R-vE379	1271267	1271696	429	216	0,3661	0,5035	0,423945044	213	D	D	D	D	D	D	D	D
4	R	R-mGe370	Retelling	1272070	1272750	680	medium	Bh-id	Depictive	0	0	1	0	R-vE380	1272262	1273158	896	488	0,7176	0,5446	0,61928934	-192	A	A	A	A	A	A	S	A
4	R	R-mGe371	Retelling	1272750	1273220	470	short	Lt	Other, Pragmatic	0	1	0	0	R-vE380	1272262	1273158	896	408	0,8681	0,4554	0,597364568	488	D	D	D	D	D	S	D	S
4	R	R-mGe372	Retelling	1273220	1274880	1660	long	Lt	Other, Pragmatic	0	1	0	0	R-vE381	1273158	1275035	1877	1660	1	0,8844	0,938648572	62	D	A	D	A	S	A	S	S
4	R	R-mGe373	Retelling	1274880	1275350	470	short	Lt	Other, Pragmatic	0	1	0	0	R-vE381	1273158	1275035	1877	155	0,3298	0,0826	0,132083511	1722	D	D	D	D	D	D	D	D
4	R	R-mGe374	Retelling	1275350	1276490	1140	medium	Lt	Depictive	0	0	1	0	R-vE382	1275517	1276039	522	522	0,4579	1	0,628158845	-167	A	D	A	D	A	D	S	D
4	R	R-mGe375	Retelling	1276490	1277600	1110	medium	Bh-sym	Depictive	0	0	1	0	R-vE383	1276166	1277047	881	557	0,5018	0,6322	0,55951783	324	D	D	D	D	D	D	D	D
4	R	R-mGe376	Retelling	1277600	1278380	780	medium	Bh-sym	Depictive	0	0	1	0	R-vE384	1277047	1279583	2536	780	1	0,3076	0,470446321	553	D	A	D	A	D	A	D	A
4	R	R-mGe377	Retelling	1278380	1279130	750	medium	Bh-sym	Depictive	0	0	1	0	R-vE384	1277047	1279583	2536	750	1	0,2957	0,456482045	1333	D	A	D	A	D	A	D	A
4	R	R-mGe378	Retelling	1279130	1279540	410	short	Rt	Depictive	0	0	1	0	R-vE384	1277047	1279583	2536	410	1	0,1617	0,278343517	2083	D	A	D	S	D	S	D	S
4	R	R-mGe379	Retelling	1279540	1281650	2110	long	Rt	Depictive	0	0	1	0	R-vE385	1279583	1280739	1156	1156	0,5479	1	0,707899572	-43	A	D	S	D	S	D	S	D
4	R	R-mGe380	Retelling	1284290	1284640	350	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE388	1284261	1288442	4181	350	1	0,0837	0,154491282	29	D	A	S	A	S	A	S	A
4	R	R-mGe381	Retelling	1284640	1285050	410	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE388	1284261	1288442	4181	410	1	0,0981	0,178610325	379	D	A	D	A	D	A	D	A
4	R	R-mGe382	Retelling	1285050	1285780	730	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	R-vE388	1284261	1288442	4181	730	1	0,1746	0,297291794	789	D	A	D	A	D	A	D	A
4	R	R-mGe383	Retelling	1285780	1286690	910	medium	Bh-id	Other, Pragmatic	0	1	0	0	R-vE388	1284261	1288442	4181	910	1	0,2177	0,357493616	1519	D	A	D	A	D	A	D	A
4	R	R-mGe384	Retelling	1286690	1287020	330	short	Bh-id	Depictive	0	0	1	0	R-vE388	1284261	1288442	4181	330	1	0,0789	0,146309022	2429	D	A	D	A	D	A	D	A
4	R	R-mGe385	Retelling	1287020	1288150	1130	medium	Bh-dif	Other, Pragmatic	0	1	0	0	R-vE388	1284261	1288442	4181	1130	1	0,2703	0,425531915	2759	D	A	D	A	D	A	D	A
4	R	R-mGe386	Retelling	1288150	1288510	360	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE388	1284261	1288442	4181	292	0,8111	0,0698	0,128606034	3889	D	D	D	D	D	S	D	S
4	R	R-mGe387	Retelling	1288510	1288800	290	short	Rt	Other, Pragmatic	0	1	0	0	R-vE389	1288442	1290527	2085	290	1	0,1391	0,244210526	68	D	A	D	A	S	A	S	A
4	R	R-mGe388	Retelling	1288800	1289100	300	short	Rt	Pointing	0	0	0	1	R-vE389	1288442	1290527	2085	300	1	0,1439	0,251572327	358	D	A	D	A	D	A	D	A
4	R	R-mGe389	Retelling	1289100	1289730	630	medium	Rt	Depictive	0	0	1	0	R-vE389	1288442	1290527	2085	630	1	0,3022	0,464088398	658	D	A	D	A	D	A	D	A
4	R	R-mGe390	Retelling	1289730	1291400	1670	long	Rt	Depictive	0	0	1	0	R-vE389	1288442	1290527	2085	797	0,4772	0,3823	0,424500666	1288	D	D	D	D	D	D	D	D
4	R	R-mGe391	Retelling	1292250	1292600	350	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE391	1291668	1292427	759	177	0,5057	0,2332	0,319206493	582	D	D	D	D	D	D	D	S
4	R	R-mGe392	Retelling	1292600	1293870	1270	long	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE393	1292941	1293929	988	929	0,7315	0,9403	0,822852082	-341	A	A	A	A	A	S	A	S
4	R	R-mGe393	Retelling	1294920	1295360	440	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE394	1294810	1295251	441	331	0,7523	0,7506	0,751418842	110	D	D	D	D	D	D	S	S
4	R	R-mGe394	Retelling	1295360	1295880	520	short	Bh-dif	Other, Pragmatic	0	1	0	0	R-vE395	1295297	1296292	995	520	1	0,5226	0,686468647	63	D	A	D	A	S	A	S	A
4	R	R-mGe395	Retelling	1295880	1296190	310	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE395	1295297	1296292	995	310	1	0,3116	0,475095786	583	D	A	D	A	D	A	D	S
4	R	R-mGe396	Retelling	1296190	1296610	420	short	Bh-dif	Other, Pragmatic	0	1	0	0	R-vE396	1296292	1297881	1589	318	0,7571	0,2001	0,316575411	-102	A	A	A	A	A	A	S	A
4	R	R-mGe397	Retelling	1296610	1296900	290	short	Lt	Other, Pragmatic	0	1	0	0	R-vE396	1296292	1297881	1589	290	1	0,1825	0,308674827	318	D	A	D	A	D	A	D	A
4	R	R-mGe398	Retelling	1296900	1298710	1810	long	Lt	Other, Pragmatic	0	1	0	0	R-vE396	1296292	1297881	1589	981	0,542	0,6174	0,577228597	608	D	D	D	D	D	D	D	D
4	R	R-mGe399	Retelling	1299560	1300030	470	short	Rt	Pointing	0	0	0	1	R-vE397	1299537	1301900	2363	470	1	0,1989	0,331803742	23	D	A	S	A	S	A	S	A
4	R	R-mGe400	Retelling	1300030	1302290	2260	long	Bh-dif	Beat	1	0	0	0	R-vE397	1299537	1301900	2363	1870	0,8274	0,7914	0,808998486	493	D	D	D	D	D	D	D	D
4	R	R-mGe401	Retelling	1303320	1304490	1170	medium	Lt	Depictive	0	0	1	0	R-vE399	1303207	1306433	3226	1170	1	0,3627	0,532302093	113	D	A	D	A	D	A	S	A
4	R	R-mGe402	Retelling	1304490	1306290	1800	long	Bh-sym	Depictive	0	0	1	0	R-vE399	1303207	1306433	3226	1800	1	0,558	0,716275368	1283	D	A	D	A	D	A	D	S
4	R	R-mGe403	Retelling	1306290	1306890	600	medium	Bh-id	Depictive	0	0	1	0	R-vE399	1303207	1306433	3226	143	0,2383	0,0443	0,074751699	3083	D	D	D	D	D	D	D	D
4	R	R-mGe404	Retelling	1306890	1307180	290	short	Bh-sym	Depictive	0	0	1	0	R-vE400	1307035	1308427	1392	145	0,5	0,1042	0,172413793	-145	A	A	A	A	A	A	S	A
4	R	R-mGe405	Retelling	1307180	1307470	290	short	Bh-sym	Depictive	0	0	1	0	R-vE400	1307035	1308427	1392	290	1	0,2083	0,344827586	145	D	A	D	A	D	A	S	A
4	R	R-mGe406	Retelling	1307470	1308020	550	short	Bh-dif	Depictive	0	0	1	0	R-vE400	1307035	1308427	1392	550	1	0,3951	0,566426365	435	D	A	D	A	D	A	D	A
4	R	R-mGe407	Retelling	1308020	1308280	260	short	Bh-sym	Depictive	0	0	1	0	R-vE400	1307035	1308427	1392	260	1	0,1868	0,314769976	985	D	A	D	A	D	A	D	S
4	R	R-mGe408	Retelling	1308280	1308830	550	short	Bh-sym	Depictive	0	0	1	0	R-vE401	1308427	1309267	840	403	0,7327	0,4798	0,579856116	-147	A	A	A	A	A	A	S	A
4	R	R-mGe409	Retelling	1308830	1309160	330	short	Bh-sym	Depictive	0	0	1	0	R-vE401	1308427	1309267	840	330	1	0,3929	0,564102564	403	D	A	D	A	D	A	D	S
4	R	R-mGe410	Retelling	1309160	1309460	300	short	Bh-sym	Depictive	0	0	1	0	R-vE402	1309267	1309977	710	193	0,6433	0,2718	0,382178218	-107	A	A	A	A	A	A	S	A
4	R	R-mGe411	Retelling	1309460	1309790	330	short	Bh-sym	Depictive	0	0	1	0	R-vE402	1309267	1309977	710	330	1	0,4648	0,634615385	193	D	A	D	A	D	A	S	S
4	R	R-mGe412	Retelling	1309790	1311320	1530	long	Bh-sym	Depictive	0	0	1	0	R-vE403	1309977	1311690	1713	1343	0,8778	0,784	0,828245452	-187	A	A	A	A	A	A	S	A
4	R	R-mGe413	Retelling	1311320	1311630	310	short	Bh-sym	Depictive	0	0	1	0	R-vE403	1309977	1311690	1713	310	1	0,181	0,306475531	1343	D	A	D	A	D	S	D	S
4	R	R-mGe414	Retelling	1311630	1312990	1360	long	Bh-dif	Depictive	0	0	1	0	R-vE404	1311690	1312677	987	987	0,7257	1	0,841073711	-60	A	D	A	D	S	D	S	D
4	R	R-mGe415	Retelling	1312990	1314070	1080	medium	Rt	Depictive, Pragmatic	0	1	1	0	R-vE405	1313206	1314526	1320	864	0,8	0,6545	0,72	-216	A	A	A	A	A	A	A	A
4	R	R-mGe416	Retelling	1314070	1315350	1280	long	Rt	Depictive, Pragmatic	0	1	1	0	R-vE406	1314526	1315999	1473	824	0,6438	0,5594	0,598619688	-456	A	A	A	A	A	A	A	A
4	R	R-mGe417	Retelling	1315350	1315770	420	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE406	1314526	1315999	1473	420	1	0,2851	0,443740095	824	D	A	D	A	D	A	D	A
4	R	R-mGe418	Retelling	1315770	1316900	1130	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE406	1314526	1315999	1473	229	0,2027	0,1555	0,175950826	1244	D	D	D	D	D	D	D	D
4	R	R-mGe419	Retelling	1317530	1318260	730	medium	Bh-id	Depictive	0	0	1	0	R-vE408	1317973	1318710	737	287	0,3932	0,3894	0,391274711	-443	A	A	A	A	A	A	A	A
4	R	R-mGe420	Retelling	1318260	1319160	900	medium	Bh-dif	Depictive	0	0	1	0	R-vE408	1317973	1318710	737	450	0,5	0,6106	0,549786194	287	D	D	D	D	D	D	D	D
4	R	R-mGe421	Retelling	1319840	1320750	910	medium	Lt	Depictive	0	0	1	0	R-vE409	1320017	1321951	1934	733	0,8055	0,379	0,515471168	-177	A	A	A	A	A	A	S	A
4	R	R-mGe422	Retelling	1320750	1321180	430	short	Lt	Beat	1	0	0	0	R-vE409	1320017	1321951	1934	430	1	0,2223	0,363790186	733	D	A	D	A	D	A	D	A
4	R	R-mGe423	Retelling	1321180	1321690	510	short	Lt	Beat	1	0	0	0	R-vE409	1320017	1321951	1934	510	1	0,2637	0,417348609	1163	D	A	D	A	D	A	D	A
4	R	R-mGe424	Retelling	1321690	1322030	340	short	Lt	Beat	1	0	0	0	R-vE409	1320017	1321951	1934	261	0,7676	0,135	0,229551451	1673	D	D	D	D	D	S	D	S
4	R	R-mGe425	Retelling	1322030	1322710	680	medium	Bh-dif	Beat	1	0	0	0	R-vE410	1322220	1323529	1309	490	0,7206	0,3743	0,492709905	-190	A	A	A	A	A	A	S	A
4	R	R-mGe426	Retelling	1322710	1323620	910	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE410	1322220	1323529	1309	819	0,9	0,6257	0,738170347	490	D	D	D	D	D	S	D	S
4	R	R-mGe427	Retelling	1323620	1325640	2020	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE411	1323588	1326120	2532	2020	1	0,7978	0,887521969	32	D	A	S	A	S	A	S	A
4	R	R-mGe428	Retelling	1325800	1326210	410	short	Lt	Other, Pragmatic	0	1	0	0	R-vE411	1323588	1326120	2532	320	0,7805	0,1264	0,217539089	2212	D	D	D	D	D	S	D	S
4	R	R-mGe429	Retelling	1326210	1327130	920	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE412	1326717	1328275	1558	413	0,4489	0,2651	0,333333333	-507	A	A	A	A	A	A	A	A
4	R	R-mGe430	Retelling	1327130	1327850	720	medium	Bh-dif	Depictive	0	0	1	0	R-vE412	1326717	1328275	1558	720	1	0,4621	0,63213345	413	D	A	D	A	D	A	D	A
4	R	R-mGe431	Retelling	1327850	1329520	1670	long	Bh-sym	Depictive	0	0	1	0	R-vE413	1328275	1329454	1179	1179	0,706	1	0,827658828	-425	A	D	A	D	A	S	A	S
4	R	R-mGe432	Retelling	1332020	1332500	480	short	Lt	Other, Pragmatic	0	1	0	0	R-vE415	1330187	1331286	1099	-734	-1,5292	-0,6679	-0,929702344	1833	D	D	D	D	D	D	D	D
4	R	R-mGe433	Retelling	1332500	1333310	810	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE415	1330187	1331286	1099	-1214	-1,4988	-1,1046	-1,271870089	2313	D	D	D	D	D	D	D	D
4	R	R-mGe434	Retelling	1333310	1333780	470	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE416	1335197	1336297	1100	-1417	-3,0149	-1,2882	-1,805095541	-1887	A	A	A	A	A	A	A	A
4	R	R-mGe435	Retelling	1333780	1334400	620	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE416	1335197	1336297	1100	-797	-1,2855	-0,7245	-0,926744186	-1417	A	A	A	A	A	A	A	A
4	R	R-mGe436	Retelling	1334400	1336120	1720	long	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE416	1335197	1336297	1100	923	0,5366	0,8391	0,654609929	-797	A	A	A	A	A	A	A	S
4	R	R-mGe437	Retelling	1336120	1337890	1770	long	Bh-sym	Depictive	0	0	1	0	R-vE417	1336297	1337937	1640	1593	0,9	0,9713	0,934310851	-177	A	A	A	S	A	S	S	S
4	R	R-mGe438	Retelling	1337890	1338630	740	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE418	1337937	1339497	1560	693	0,9365	0,4442	0,602608696	-47	A	A	S	A	S	A	S	A
4	R	R-mGe439	Retelling	1338920	1339060	140	short	Lt	Depictive	0	0	1	0	R-vE418	1337937	1339497	1560	140	1	0,0897	0,164705882	983	D	A	D	A	D	A	D	A
4	R	R-mGe440	Retelling	1339820	1341370	1550	long	Rt	Depictive	0	0	1	0	R-vE419	1339867	1341397	1530	1503	0,9697	0,9824	0,975974026	-47	A	A	S	S	S	S	S	S
4	R	R-mGe441	Retelling	1341370	1341710	340	short	Lt	Other, Pragmatic	0	1	0	0	R-vE419	1339867	1341397	1530	27	0,0794	0,0176	0,028877006	1503	D	D	D	D	D	D	D	D
4	R	R-mGe442	Retelling	1342240	1342880	640	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE421	1342202	1345041	2839	640	1	0,2254	0,367921817	38	D	A	S	A	S	A	S	A
4	R	R-mGe443	Retelling	1342880	1343840	960	medium	Rt	Depictive	0	0	1	0	R-vE421	1342202	1345041	2839	960	1	0,3381	0,505396157	678	D	A	D	A	D	A	D	A
4	R	R-mGe444	Retelling	1343840	1344790	950	medium	Rt	Depictive	0	0	1	0	R-vE421	1342202	1345041	2839	950	1	0,3346	0,501451571	1638	D	A	D	A	D	A	D	A
4	R	R-mGe445	Retelling	1344790	1345300	510	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE421	1342202	1345041	2839	251	0,4922	0,0884	0,149895491	2588	D	D	D	D	D	D	D	D
4	R	R-mGe446	Retelling	1345300	1346370	1070	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE423	1345826	1346860	1034	544	0,5084	0,5261	0,517110267	-526	A	A	A	A	A	A	A	A
4	R	R-mGe447	Retelling	1346370	1348870	2500	long	Bh-sym	Depictive, Pragmatic	0	1	1	0	R-vE424	1346860	1347657	797	797	0,3188	1	0,483469821	-490	A	D	A	D	A	D	A	D
4	R	R-mGe448	Retelling	1351790	1352180	390	short	Rt	Other, Pragmatic	0	1	0	0	R-vE426	1351578	1352156	578	366	0,9385	0,6332	0,756198347	212	D	D	D	S	D	S	D	S
