record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	pragmatic	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_html	edu_illoc_phas	edu_main_acc	edu_words_num	LeftDiff	RightDiff	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
23	N	N-mGe019	1st_telling	34480	35900	1420	Bh-sym	Depictive		P S		0,72989	N-vE018	1	33902	36373	2471	(?? 0.72) он?н (? 0.43) в соломенной /шл<u>я</u>пе,	Comma	R	4	578	-473	D	A	D	A	D	A	D	A
23	N	N-mGe020	1st_telling	35900	36570	670	Bh-sym	Depictive		P S		0,30118	N-vE018	1	33902	36373	2471	(?? 0.72) он?н (? 0.43) в соломенной /шл<u>я</u>пе,	Comma	R	4	1998	197	D	D	D	D	D	D	D	S
23	N	N-mGe021	1st_telling	36570	37840	1270	Bh-sym	Other	 Pragmatic	P S R		0,92229	N-vE019	0	36373	37857	1484	у него \красный такой /плат<u>о</u>к<sup>h</sup>,	Comma	R	5	197	-17	D	A	D	S	D	S	S	S
23	N	N-mGe022	1st_telling	37840	38290	450	Bh-sym	Depictive		S		0,3873	N-vE020	0	37857	39643	1786	(? 0.21) <sup>?</sup>и на /нём такой белый большой /ф<u>а</u>ртук,	Comma	R	7	-17	-1353	A	A	S	A	S	A	S	A
23	N	N-mGe023	1st_telling	38290	39000	710	Bh-sym	Depictive	 Pragmatic	P-S		0,56891	N-vE020	1	37857	39643	1786	(? 0.21) <sup>?</sup>и на /нём такой белый большой /ф<u>а</u>ртук,	Comma	R	7	433	-643	D	A	D	A	D	A	D	A
23	N	N-mGe024	1st_telling	39000	39370	370	Bh-sym	Depictive	 Pragmatic	S		0,34323	N-vE020	0	37857	39643	1786	(? 0.21) <sup>?</sup>и на /нём такой белый большой /ф<u>а</u>ртук,	Comma	R	7	1143	-273	D	A	D	A	D	A	D	A
23	N	N-mGe025	1st_telling	39370	40120	750	Bh-sym	Depictive		P S		0,41245	N-vE021	1	39643	41206	1563	в_который он собирает эти самые \гр<u>у</u>ши.	Period	F	6	-273	-1086	A	A	A	A	A	A	A	A
23	N	N-mGe026	1st_telling	40120	41120	1000	Bh-sym	Depictive		P S	Multi-S	0,78034	N-vE021	1	39643	41206	1563	в_который он собирает эти самые \гр<u>у</u>ши.	Period	F	6	477	-86	D	A	D	A	D	S	D	S
23	N	N-mGe027	1st_telling	41120	41900	780	Bh-sym	Depictive	 Pragmatic	P S		0,6423	N-vE022	1	41206	42587	1381	Он столит н= || (0.06) стоит на /?л<u>е</u>стнице,	Comma	Rr	6	-86	-687	A	A	A	A	S	A	S	A
23	N	N-mGe028	1st_telling	41900	42410	510	Bh-sym	Depictive	 Pragmatic	S R	Repeat	0,5394	N-vE022	0	41206	42587	1381	Он столит н= || (0.06) стоит на /?л<u>е</u>стнице,	Comma	Rr	6	694	-177	D	A	D	A	D	A	D	S
23	N	N-mGe029	1st_telling	42410	43900	1490	Bh-sym	Depictive		P S	Multi-S	0,88418	N-vE023	1	42587	44067	1480	как только у него наполняется /ф<u>а</u>ртук,	Comma	R	6	-177	-167	A	A	A	A	A	A	S	S
23	N	N-mGe030	1st_telling	43900	45010	1110	Bh-sym	Depictive		P S	Multi-S	0,72193	N-vE024	1	44067	44694	627	он /спуск<u>а</u>ется,	Comma	R	2	-167	316	A	D	A	D	A	D	S	D
23	N	N-mGe031	1st_telling	45010	45620	610	Bh-dif	Other	 Pragmatic	P S R	Multi-S	0,43316	N-vE025	0	44694	45266	572	(\–м<u>е</u>дленно,)	Comma	FL	1	316	354	D	D	D	D	D	D	D	D
23	N	N-mGe032	1st_telling	45620	46810	1190	Bh-id	Other	 Pragmatic	P S R	Multi-S	0,74819	N-vE026	0	45266	47257	1991	(? 0.08) лестница очен?нь (? 0.43) ?/хруст<u>и</u>т,	Comma	fR	3	354	-447	D	A	D	A	D	A	D	A
23	N	N-mGe033	1st_telling	46810	47710	900	Bh-dif	Depictive	 Pragmatic	P S		0,30924	N-vE026	0	45266	47257	1991	(? 0.08) лестница очен?нь (? 0.43) ?/хруст<u>и</u>т,	Comma	fR	3	1544	453	D	D	D	D	D	D	D	D
23	N	N-mGe034	1st_telling	47710	48580	870	Bh-sym	Depictive		P S		0,59862	N-vE027	1	47667	48100	433	(–гр<u>о</u>мко,)	Comma	L	1	43	480	D	D	S	D	S	D	S	D
23	N	N-mGe035	1st_telling	48580	50040	1460	Bh-sym	Depictive		P S		0,79691	N-vE029	1	48957	50215	1258	внизу стоит три /?корз<u>и</u>ны?ы,	Comma	Rf	4	-377	-175	A	A	A	A	A	A	A	S
23	N	N-mGe036	1st_telling	50040	50810	770	Bh-sym	Other	 Pragmatic	P S		0,40407	N-vE030	0	50215	52390	2175	и на момент /ролика /две уже из них \зап<u>о</u>лнены.	Period	F	9	-175	-1580	A	A	A	A	A	A	S	A
23	N	N-mGe037	1st_telling	50810	51140	330	Bh-sym	Other	 Pragmatic	P S		0,26347	N-vE030	0	50215	52390	2175	и на момент /ролика /две уже из них \зап<u>о</u>лнены.	Period	F	9	595	-1250	D	A	D	A	D	A	D	A
23	N	N-mGe038	1st_telling	51140	51920	780	Bh-sym	Depictive	 Pragmatic	P S		0,52792	N-vE030	1	50215	52390	2175	и на момент /ролика /две уже из них \зап<u>о</u>лнены.	Period	F	9	925	-470	D	A	D	A	D	A	D	A
23	N	N-mGe039	1st_telling	51920	53110	1190	Bh-sym	Depictive	 Pragmatic	P S		0,42175	N-vE031	1	52639	52957	318	\Вообщ<u>е</u>.	Period	F	1	-719	153	A	D	A	D	A	D	A	S
23	N	N-mGe040	1st_telling	53110	54420	1310	Bh-sym	Depictive		P S R	Repeat	0,57221	N-vE032	1	53162	53687	525	(? 0.09) С \в<u>е</u>рхом.	Period	F	2	-52	733	A	D	A	D	S	D	S	D
23	N	N-mGe041	1st_telling	55270	56490	1220	Rt	Depictive		P S R		0,87453	N-vE034	1	54992	56434	1442	(? 0.33) Когда он /?спуск<u>а</u>ется,	Comma	Rr	3	278	56	D	D	D	D	D	S	D	S
23	N	N-mGe042	1st_telling	57750	60130	2380	Lt	Other	 Pragmatic	P S	Multi-S	0,55795	N-vE035	0	56814	59033	2219	кажется?а –с?сл<u>ы</u>шится где-то?о,	Comma	L	3	936	1097	D	D	D	D	D	D	D	D
23	N	N-mGe043	1st_telling	60130	61120	990	Lt	Other	 Pragmatic	P S	Repeat	0,48878	N-vE036	0	59033	60805	1772	(? 0.41) (? 0.17) что кричит /коз<u>а</u>,	Comma	R	3	1097	315	D	D	D	D	D	D	D	D
23	N	N-mGe044	1st_telling	61120	61720	600	Bh-sym	Other	 Pragmatic	P S				0																	
23	N	N-mGe045	1st_telling	61720	62840	1120	Lt	Pointing		P S R		0,55297	N-vE037	0	61917	62345	428	(–\в<u>о</u>т,)	Comma	LF	1	-197	495	A	D	A	D	A	D	S	D
23	N	N-mGe046	1st_telling	62840	64170	1330	Lt	Depictive		P S		0,59574	N-vE038	0	62345	65480	3135	/и?и (? 0.31) /мимо проходит молодо?ой /челов<u>е</u>к,	Comma	R	5	495	-1310	D	A	D	A	D	A	D	A
23	N	N-mGe047	1st_telling	64170	65170	1000	Lt	Depictive		P-S		0,48368	N-vE038	1	62345	65480	3135	/и?и (? 0.31) /мимо проходит молодо?ой /челов<u>е</u>к,	Comma	R	5	1825	-310	D	A	D	A	D	A	D	A
23	N	N-mGe048	1st_telling	65170	67020	1850	Bh-dif	Depictive		P S	Multi-S	0,61338	N-vE039	1	65658	68249	2591	(? 0.05) который держит на?а /поводке (0.41) \/коз<u>у</u>.	Period	FR	5	-488	-1229	A	A	A	A	A	A	A	A
23	N	N-mGe049	1st_telling	67020	67210	190	Bh-sym	Other	 Pragmatic	S		0,13664	N-vE039	0	65658	68249	2591	(? 0.05) который держит на?а /поводке (0.41) \/коз<u>у</u>.	Period	FR	5	1362	-1039	D	A	D	A	D	A	D	A
23	N	N-mGe050	1st_telling	67210	68000	790	Bh-dif	Depictive		P S		0,46732	N-vE039	1	65658	68249	2591	(? 0.05) который держит на?а /поводке (0.41) \/коз<u>у</u>.	Period	FR	5	1552	-249	D	A	D	A	D	A	D	A
23	N	N-mGe051	1st_telling	68000	68420	420	Bh-dif	Depictive		P S		0,20082	N-vE040	0	68249	69532	1283	(? 0.09) Ну п= || они просто \прох<u>о</u>дят.	Period	F	5	-249	-1112	A	A	A	A	A	A	A	A
23	N	N-mGe052	1st_telling	68420	68890	470	Bh-dif	Depictive		P S		0,53622	N-vE040	1	68249	69532	1283	(? 0.09) Ну п= || они просто \прох<u>о</u>дят.	Period	F	5	171	-642	D	A	D	A	D	A	S	A
23	N	N-mGe053	1st_telling	68890	69990	1100	Bh-dif	Other	 Pragmatic	S R		0,53882	N-vE040	0	68249	69532	1283	(? 0.09) Ну п= || они просто \прох<u>о</u>дят.	Period	F	5	641	458	D	D	D	D	D	D	D	D
23	N	N-mGe054	1st_telling	72360	73080	720	Rt	Depictive		P S R	Lt P Overlap	0,41202	N-vE042	1	70452	73227	2775	(? 0.57) Когда?а (? 0.14) (? 0.48) они /ух<u>о</u>дят,	Comma	R	3	1908	-147	D	A	D	A	D	A	D	S
23	N	N-mGe055	1st_telling	73080	73830	750	Bh-dif	Depictive		P S	Rt R Overlap	0,36022	N-vE043	1	73227	75825	2598	мужчина забирается \вновь (0.28) на ле= || на /?л<u>е</u>стнице,	Comma	Rr	7	-147	-1995	A	A	A	A	A	A	S	A
23	N	N-mGe056	1st_telling	73830	74140	310	Bh-dif	Depictive	 Pragmatic	S R	Lt S Overlap	0,2132	N-vE043	1	73227	75825	2598	мужчина забирается \вновь (0.28) на ле= || на /?л<u>е</u>стнице,	Comma	Rr	7	603	-1685	D	A	D	A	D	A	D	A
23	N	N-mGe057	1st_telling	74140	74450	310	Lt	Depictive	 Pragmatic	S	Rt S Overlap, Rt R Overlap	0,2132	N-vE043	1	73227	75825	2598	мужчина забирается \вновь (0.28) на ле= || на /?л<u>е</u>стнице,	Comma	Rr	7	913	-1375	D	A	D	A	D	A	D	A
23	N	N-mGe058	1st_telling	74450	76110	1660	Lt	Other	 Pragmatic	S H R	Rt R Overlap	0,64584	N-vE043	0	73227	75825	2598	мужчина забирается \вновь (0.28) на ле= || на /?л<u>е</u>стнице,	Comma	Rr	7	1223	285	D	D	D	D	D	D	D	D
23	N	N-mGe059	1st_telling	76110	77720	1610	Rt	Pointing	 Pragmatic	P S R	R Rebound	0,61147	N-vE044	0	76479	77188	709	(*–Заб<u>ы</u>ла сказать,	Comma	L	2	-369	532	A	D	A	D	A	D	A	D
23	N	N-mGe060	1st_telling	79590	80490	900	Bh-sym	Depictive		P S		0,25187	N-vE046	1	80068	82519	2451	когда выг= || (? 0.08) вытрясал груши из своего /ф<u>а</u>ртука,	Comma	R	7	-478	-2029	A	A	A	A	A	A	A	A
23	N	N-mGe061	1st_telling	80490	80820	330	Bh-dif	Depictive		P-S		0,23732	N-vE046	1	80068	82519	2451	когда выг= || (? 0.08) вытрясал груши из своего /ф<u>а</u>ртука,	Comma	R	7	422	-1699	D	A	D	A	D	A	D	A
23	N	N-mGe062	1st_telling	80820	80900	80	Lt	Depictive		P-S	Repeat, Rt S Overlap	0,06322	N-vE046	1	80068	82519	2451	когда выг= || (? 0.08) вытрясал груши из своего /ф<u>а</u>ртука,	Comma	R	7	752	-1619	D	A	D	A	D	A	D	A
23	N	N-mGe063	1st_telling	80900	81590	690	Bh-sym	Depictive		P-S	Repeat, Lt S Overlap	0,43935	N-vE046	1	80068	82519	2451	когда выг= || (? 0.08) вытрясал груши из своего /ф<u>а</u>ртука,	Comma	R	7	832	-929	D	A	D	A	D	A	D	A
23	N	N-mGe064	1st_telling	81590	82150	560	Bh-dif	Depictive		P-S	Repeat, Lt S Overlap	0,37197	N-vE046	1	80068	82519	2451	когда выг= || (? 0.08) вытрясал груши из своего /ф<u>а</u>ртука,	Comma	R	7	1522	-369	D	A	D	A	D	A	D	A
23	N	N-mGe065	1st_telling	82150	83110	960	Bh-sym	Depictive		P S		0,53076	N-vE047	1	82519	83786	1267	он снял свой красный /плат<u>о</u>к,	Comma	R	5	-369	-676	A	A	A	A	A	A	A	A
23	N	N-mGe066	1st_telling	83110	83430	320	Bh-sym	Other	 Pragmatic	P-S	Rt P Overlap	0,40328	N-vE047	0	82519	83786	1267	он снял свой красный /плат<u>о</u>к,	Comma	R	5	591	-356	D	A	D	A	D	A	D	A
23	N	N-mGe067	1st_telling	83430	84180	750	Bh-sym	Depictive		P S	Multi-S	0,353	N-vE047	1	82519	83786	1267	он снял свой красный /плат<u>о</u>к,	Comma	R	5	911	394	D	D	D	D	D	D	D	D
23	N	N-mGe068	1st_telling	84180	84580	400	Bh-dif	Depictive		P S	Lt P Overlap	0,38259	N-vE048	1	83786	85477	1691	и /–протёр /зачем-то (0.11) последнюю /гр<u>у</u>шу,	Comma	R	5	394	-897	D	A	D	A	D	A	D	A
23	N	N-mGe069	1st_telling	84580	85600	1020	Bh-sym	Depictive		P S		0,66175	N-vE048	0	83786	85477	1691	и /–протёр /зачем-то (0.11) последнюю /гр<u>у</u>шу,	Comma	R	5	794	123	D	D	D	D	D	D	D	S
23	N	N-mGe070	1st_telling	85600	86300	700	Bh-sym	Depictive		S	Shuttle, Multi-S	0,90486	N-vE049	0	85477	86280	803	которая у него \был<u>а</u>.	Period	F	4	123	20	D	D	D	S	D	S	S	S
23	N	N-mGe071	1st_telling	86300	87000	700	Bh-sym	Depictive		P S		0,39024	N-vE050	0	86784	87191	407	В \ф<u>а</u>ртуке,	Comma	F	2	-484	-191	A	A	A	A	A	A	A	S
23	N	N-mGe072	1st_telling	87000	87800	800	Bh-sym	Depictive		P S	Rt P Overlap, Multi-S	0,73818	N-vE051	1	87191	88041	850	он просто её /прот<u>ё</u>р,	Comma	R	4	-191	-241	A	A	A	A	A	A	S	A
23	N	N-mGe073	1st_telling	87800	88140	340	Bh-sym	Depictive		P S		0,40504	N-vE051	1	87191	88041	850	он просто её /прот<u>ё</u>р,	Comma	R	4	609	99	D	D	D	D	D	S	D	S
23	N	N-mGe074	1st_telling	88140	88310	170	Bh-sym	Depictive		S	Rt S Overlap	0,65891	N-vE052	0	88041	88387	346	/полож<u>и</u>л,	Comma	R	1	99	-77	D	A	D	A	S	S	S	S
23	N	N-mGe075	1st_telling	88310	88670	360	Bh-sym	Depictive		S		0,44392	N-vE053	1	88387	89302	915	надел платок \обр<u>а</u>тно.	Period	F	3	-77	-632	A	A	A	A	S	A	S	A
23	N	N-mGe076	1st_telling	88670	88990	320	Bh-sym	Depictive		S		0,51822	N-vE053	1	88387	89302	915	надел платок \обр<u>а</u>тно.	Period	F	3	283	-312	D	A	D	A	D	A	D	A
23	N	N-mGe077	1st_telling	88990	89340	350	Lt	Depictive	 Pragmatic	S R	Rt S Overlap, Rt P Overlap	0,49328	N-vE053	0	88387	89302	915	надел платок \обр<u>а</u>тно.	Period	F	3	603	38	D	D	D	S	D	S	D	S
23	N	N-mGe078	1st_telling	89340	89660	320	Rt	Depictive	 Pragmatic	P S	Lt R Overlap			0																	
23	N	N-mGe079	1st_telling	89660	90460	800	Rt	Depictive		P S	Lt R Overlap	0,39913	N-vE054	0	90001	91501	1500	(? 0.51) Человек с козой /уш<u>ё</u>л,	Comma	R	4	-341	-1041	A	A	A	A	A	A	A	A
23	N	N-mGe080	1st_telling	90460	90880	420	Rt	Depictive		S	Repeat	0,4375	N-vE054	1	90001	91501	1500	(? 0.51) Человек с козой /уш<u>ё</u>л,	Comma	R	4	459	-621	D	A	D	A	D	A	D	A
23	N	N-mGe081	1st_telling	90880	91680	800	Rt	Depictive		P S	Repeat	0,54	N-vE054	1	90001	91501	1500	(? 0.51) Человек с козой /уш<u>ё</u>л,	Comma	R	4	879	179	D	D	D	D	D	D	D	S
23	N	N-mGe082	1st_telling	91680	92140	460	Rt	Pointing	 Pragmatic	P S		0,27019	N-vE055	0	91946	92922	976	<sup>?</sup>он залез /сн<u>о</u>ва?а,	Comma	R	3	-266	-782	A	A	A	A	A	A	A	A
23	N	N-mGe083	1st_telling	92140	93080	940	Rt	Pointing	 Pragmatic	S R		0,81628	N-vE055	0	91946	92922	976	<sup>?</sup>он залез /сн<u>о</u>ва?а,	Comma	R	3	194	158	D	D	D	D	D	D	S	S
23	N	N-mGe084	1st_telling	93080	93840	760	Rt	Other	 Pragmatic	P-S R		0,48331	N-vE056	0	93072	95457	2385	<sup>?</sup>и?и /здесь –приезжает (0.19) –?м<u>а</u>льчик<sup>h</sup>,	Comma	Lr	4	8	-1617	D	A	S	A	S	A	S	A
23	N	N-mGe085	1st_telling	93840	94660	820	Bh-dif	Pointing	 Pragmatic	P-S		0,5117	N-vE056	0	93072	95457	2385	<sup>?</sup>и?и /здесь –приезжает (0.19) –?м<u>а</u>льчик<sup>h</sup>,	Comma	Lr	4	768	-797	D	A	D	A	D	A	D	A
23	N	N-mGe086	1st_telling	94660	96150	1490	Bh-id	Other	 Pragmatic	P-S R	Rt H Overlap	0,41135	N-vE056	0	93072	95457	2385	<sup>?</sup>и?и /здесь –приезжает (0.19) –?м<u>а</u>льчик<sup>h</sup>,	Comma	Lr	4	1588	693	D	D	D	D	D	D	D	D
23	N	N-mGe087	1st_telling	97190	98670	1480	Bh-sym	Depictive		P S R	R Rebound	0,79929	N-vE058	1	97547	98877	1330	тоже в соломенной /??шл<u>я</u>пе,,,	Dots-nf	Rfl	4	-357	-207	A	A	A	A	A	A	A	A
23	N	N-mGe088	1st_telling	101600	102790	1190	Bh-sym	Other	 Pragmatic	P S		0,77298	N-vE060	0	100957	102846	1889	который ему явно?о (0.17) \вел<u>и</u>к,	Comma	F	4	643	-56	D	A	D	A	D	S	D	S
23	N	N-mGe089	1st_telling	102790	103960	1170	Bh-sym	Other	 Pragmatic	P S R	Repeat	0,84387	N-vE061	0	102919	103773	854	/очень ему \больш<u>о</u>й.	Period	F	3	-129	187	A	D	A	D	A	D	S	S
23	N	N-mGe090	1st_telling	108400	109480	1080	Bh-sym	Depictive		P S		0,48478	N-vE065	1	107514	109029	1515	(? 0.13) (? 0.42) с него /?слез<u>а</u>ет,	Comma	Rl	3	886	451	D	D	D	D	D	D	D	D
23	N	N-mGe091	1st_telling	109480	110090	610	Bh-id	Depictive		S R		0,56876	N-vE066	1	109131	110666	1535	берёт одну из?з /корз<u>и</u>н,	Comma	R	4	349	-576	D	A	D	A	D	A	D	A
23	N	N-mGe092	1st_telling	110090	110320	230	Rt	Beat		S	Lt R Overlap	0,26062	N-vE066	0	109131	110666	1535	берёт одну из?з /корз<u>и</u>н,	Comma	R	4	959	-346	D	A	D	A	D	A	D	A
23	N	N-mGe093	1st_telling	110320	110970	650	Bh-id	Depictive		P S		0,40637	N-vE067	1	110766	111120	354	(\Л<u>е</u>вую.	Period	F	1	-446	-150	A	A	A	A	A	A	A	S
23	N	N-mGe094	1st_telling	110970	111360	390	Bh-id	Depictive		P S	Repeat	0,5492	N-vE068	0	111120	111604	484	\Кр<u>а</u>йнюю.)	Period	F	1	-150	-244	A	A	A	A	A	A	S	A
23	N	N-mGe095	1st_telling	111360	112460	1100	Bh-id	Depictive		P S R		0,75354	N-vE069	1	111604	112269	665	и /?ставит ==	Fst		2	-244	191	A	D	A	D	A	D	A	S
23	N	N-mGe096	1st_telling	112460	113170	710	Rt	Depictive		P S	Lt R Overlap, Lt P Overlap	0,39097	N-vE070	1	112269	115191	2922	(? 0.08) (? 0.27) (Впереди /колеса у него там такая специальная \корз<u>и</u>нка.)	Period	F	8	191	-2021	D	A	D	A	D	A	S	A
23	N	N-mGe097	1st_telling	113170	113750	580	Bh-dif	Depictive		P S		0,33124	N-vE070	1	112269	115191	2922	(? 0.08) (? 0.27) (Впереди /колеса у него там такая специальная \корз<u>и</u>нка.)	Period	F	8	901	-1441	D	A	D	A	D	A	D	A
23	N	N-mGe098	1st_telling	113750	114470	720	Bh-dif	Depictive		P S		0,39539	N-vE070	1	112269	115191	2922	(? 0.08) (? 0.27) (Впереди /колеса у него там такая специальная \корз<u>и</u>нка.)	Period	F	8	1481	-721	D	A	D	A	D	A	D	A
23	N	N-mGe099	1st_telling	114470	115260	790	Bh-dif	Depictive		P S	Repeat	0,38847	N-vE070	1	112269	115191	2922	(? 0.08) (? 0.27) (Впереди /колеса у него там такая специальная \корз<u>и</u>нка.)	Period	F	8	2201	69	D	D	D	D	D	S	D	S
23	N	N-mGe100	1st_telling	115260	116460	1200	Bh-sym	Depictive		P S R		0,62747	N-vE071	1	115777	116754	977	он \ставит эти /?гр<u>у</u>ши,	Comma	Rr	4	-517	-294	A	A	A	A	A	A	A	A
23	N	N-mGe101	1st_telling	116460	117360	900	Lt	Pointing	 Pragmatic	P S		0,47529	N-vE072	0	116754	118404	1650	\человек этого нь= || (0.10) не \?замеч<u>а</u>ет,	Comma	Fr	5	-294	-1044	A	A	A	A	A	A	A	A
23	N	N-mGe102	1st_telling	117360	118410	1050	Lt	Pointing	 Pragmatic	P S R	Repeat	0,77333	N-vE072	0	116754	118404	1650	\человек этого нь= || (0.10) не \?замеч<u>а</u>ет,	Comma	Fr	5	606	6	D	D	D	S	D	S	D	S
23	N	N-mGe103	1st_telling	118410	120720	2310	Bh-sym	Depictive		P S R	Multi-S, Lt R Overlap	0,64437	N-vE074	1	119417	120515	1098	и \ум<u>а</u>тывает очень быстро.	Period	F	4	-1007	205	A	D	A	D	A	D	A	D
23	N	N-mGe104	1st_telling	126040	126640	600	Lt	Pointing	 Pragmatic	P S	Lt P Overlap	0,26055	N-vE078	0	126183	129091	2908	что /навстречу ему (? 0.10) /–едет симпатичная (? 0.07) \д<u>е</u>вочка.	Period	F	6	-143	-2451	A	A	A	A	A	A	S	A
23	N	N-mGe105	1st_telling	126640	127000	360	Lt	Pointing	 Pragmatic	P S	Repeat, Lt P Overlap	0,22032	N-vE078	0	126183	129091	2908	что /навстречу ему (? 0.10) /–едет симпатичная (? 0.07) \д<u>е</u>вочка.	Period	F	6	457	-2091	D	A	D	A	D	A	D	A
23	N	N-mGe106	1st_telling	127000	127220	220	Rt	Pointing	 Pragmatic	P S R	Lt P Overlap	0,14066	N-vE078	0	126183	129091	2908	что /навстречу ему (? 0.10) /–едет симпатичная (? 0.07) \д<u>е</u>вочка.	Period	F	6	817	-1871	D	A	D	A	D	A	D	A
23	N	N-mGe107	1st_telling	127220	127520	300	Lt	Pointing	 Pragmatic	P S	Repeat, Lt S Overlap, Lt R Overlap	0,18703	N-vE078	0	126183	129091	2908	что /навстречу ему (? 0.10) /–едет симпатичная (? 0.07) \д<u>е</u>вочка.	Period	F	6	1037	-1571	D	A	D	A	D	A	D	A
23	N	N-mGe108	1st_telling	127520	128780	1260	Bh-dif	Other	 Pragmatic	P S	Repeat, Rt R Overlap	0,60461	N-vE078	0	126183	129091	2908	что /навстречу ему (? 0.10) /–едет симпатичная (? 0.07) \д<u>е</u>вочка.	Period	F	6	1337	-311	D	A	D	A	D	A	D	A
23	N	N-mGe109	1st_telling	128780	130190	1410	Bh-sym	Depictive		P S		0,47568	N-vE079	1	129336	129776	440	С такими ==	Fst		2	-556	414	A	D	A	D	A	D	A	D
23	N	N-mGe110	1st_telling	130190	131020	830	Bh-sym	Depictive		P S	Repeat	0,97365	N-vE080	1	130207	131047	840	/Тёмновол<u>о</u>сая,	Comma	R	1	-17	-27	A	A	S	S	S	S	S	S
23	N	N-mGe111	1st_telling	131020	132160	1140	Bh-sym	Depictive		P S	Repeat	0,96364	N-vE081	1	131047	132107	1060	с?с длинными \к<u>о</u>сами.	Period	F	3	-27	53	A	D	S	D	S	S	S	S
23	N	N-mGe112	1st_telling	133690	134470	780	Bh-sym	Depictive		P-S		0,74078	N-vE083	0	133207	134433	1226	"(? 0.08) и?и –когда они &lt;в=&gt; =="	Fst		4	483	37	D	D	D	S	D	S	D	S
23	N	N-mGe113	1st_telling	134470	135270	800	Bh-sym	Other	 Pragmatic	P S		0,71749	N-vE084	0	134433	135863	1430	Там такой очень красивый /\к<u>а</u>др,,,	Dots-nf	RF	5	37	-593	D	A	S	A	S	A	S	A
23	N	N-mGe114	1st_telling	135270	136510	1240	Bh-sym	Depictive		P S		0,56721	N-vE085	1	135953	136677	724	они вот \т<u>а</u>к вот,	Comma	F	4	-683	-167	A	A	A	A	A	A	A	S
23	N	N-mGe115	1st_telling	136510	138180	1670	Bh-sym	Depictive		P S	Repeat	0,79126	N-vE086	1	136677	138806	2129	\едут друг другу (0.09) (? 0.43) /??навстр<u>е</u>чу,,,	Dots-nf	Rfl	4	-167	-626	A	A	A	A	A	A	S	A
23	N	N-mGe116	1st_telling	139800	140310	510	Rt	Other	 Pragmatic	P-S		0,55165	N-vE087	0	139088	140427	1339	и он?н на неё /засм<u>а</u>тривается,	Comma	R	5	712	-117	D	A	D	A	D	A	D	S
23	N	N-mGe117	1st_telling	140310	141300	990	Bh-sym	Depictive		P S		0,84548	N-vE088	1	140427	141152	725	/обор<u>а</u>чивается,	Comma	R	1	-117	148	A	D	A	D	A	D	S	S
23	N	N-mGe118	1st_telling	141300	141420	120	Bh-sym	Depictive		S		0,17045	N-vE089	0	141152	142440	1288	с?с него слетает /??шл<u>я</u>па?а,,,	Dots-nf	Rfl	4	148	-1020	D	A	D	A	D	A	S	A
23	N	N-mGe119	1st_telling	141420	142490	1070	Bh-id	Depictive		P S R		0,86514	N-vE089	1	141152	142440	1288	с?с него слетает /??шл<u>я</u>па?а,,,	Dots-nf	Rfl	4	268	50	D	D	D	S	D	S	D	S
23	N	N-mGe120	1st_telling	142490	144320	1830	Bh-sym	Pointing	 Pragmatic	S		0,81915	N-vE090	0	142780	144710	1930	и?и он не замечает /?к<u>а</u>мень,	Comma	Rl	5	-290	-390	A	A	A	A	A	A	A	A
23	N	N-mGe121	1st_telling	144320	145170	850	Rt	Beat		S R	Multi-S	0,50913	N-vE091	0	144710	145667	957	(под своим \велосип<u>е</u>дом<sup>?</sup>,)	Comma	F	3	-390	-497	A	A	A	A	A	A	A	A
23	N	N-mGe122	1st_telling	145170	145420	250	Lt	Beat		S	Rt R Overlap	0,41425	N-vE091	0	144710	145667	957	(под своим \велосип<u>е</u>дом<sup>?</sup>,)	Comma	F	3	460	-247	D	A	D	A	D	A	D	A
23	N	N-mGe123	1st_telling	145420	146350	930	Bh-sym	Other	 Pragmatic	P S		0,73441	N-vE092	0	145667	146597	930	<sup>?</sup>и (0.39) \п<u>а</u>дает.	Period	F	2	-247	-247	A	A	A	A	A	A	A	A
23	N	N-mGe124	1st_telling	146350	147600	1250	Bh-sym	Beat	 Pragmatic	P S	Multi-S	0,66867	N-vE093	0	146597	148347	1750	–Груши (? 0.60) /?в<u>а</u>лятся?а,,,	Dots-nf	Rl	2	-247	-747	A	A	A	A	A	A	A	A
23	N	N-mGe125	1st_telling	147600	148320	720	Bh-sym	Depictive		S		0,583	N-vE093	1	146597	148347	1750	–Груши (? 0.60) /?в<u>а</u>лятся?а,,,	Dots-nf	Rl	2	1003	-27	D	A	D	S	D	S	D	S
23	N	N-mGe126	1st_telling	148320	149860	1540	Bh-id	Depictive		P S R		0,65635	N-vE095	1	149054	149970	916	вь= || он /?п<u>а</u>дает,,,	Dots-nf	Rl	3	-734	-110	A	A	A	A	A	A	A	S
23	N	N-mGe127	1st_telling	149860	150160	300	Rt	Other	 Pragmatic	S H	Lt R Overlap	0,18092	N-vE095	0	149054	149970	916	вь= || он /?п<u>а</u>дает,,,	Dots-nf	Rl	3	806	190	D	D	D	D	D	D	D	S
